seed,n_hidden,n_train,time,lr,lr_decay,update_interval,mean_accuracy,max_accuracy
0,1024,60000,500,0.017,0.98,500,86.151665,92.6
2,256,60000,50,0.019,0.97,500,87.11,92.2
1,128,60000,500,0.02,0.98,500,85.505,91.399994
2,256,60000,50,0.019,0.98,500,86.65833,91.799995
1,256,60000,500,0.018,0.97,500,14.966666,69.4
1,256,60000,500,0.018,0.96,500,14.861668,69.6
2,256,60000,50,0.015,0.97,500,87.253334,92.799995
2,256,60000,50,0.02,0.97,500,87.020004,92.4
2,256,60000,50,0.0225,0.97,500,86.84667,92.4
1,256,60000,500,0.0225,0.98,500,12.0616665,58.999996
1,128,60000,500,0.0225,0.98,500,77.740005,86.799995
2,256,60000,50,0.0225,0.98,500,86.00833,91.799995
2,512,60000,5,0.0125,0.96,500,85.57834,90.6
2,512,60000,5,0.0125,0.97,500,85.66,91.0
2,256,60000,50,0.0225,0.96,500,87.098335,92.799995
2,512,60000,5,0.0125,0.98,500,85.57166,91.799995
1,256,60000,500,0.02,0.98,500,11.791667,57.6
2,256,60000,50,0.02,0.96,500,87.29834,92.4
1,256,60000,500,0.02,0.96,500,13.1033325,58.999996
1,256,60000,500,0.0225,0.97,500,12.153334,59.600002
2,512,60000,5,0.015,0.96,500,85.9,91.6
2,512,60000,5,0.015,0.97,500,85.92333,90.8
1,256,60000,500,0.02,0.97,500,12.258333,58.0
1,256,60000,500,0.0225,0.96,500,12.081667,59.2
2,512,60000,5,0.015,0.98,500,85.83667,91.6
2,512,60000,5,0.016,0.97,500,86.121666,91.399994
2,512,60000,5,0.016,0.96,500,86.064995,90.8
0,1024,60000,500,0.017,0.97,500,86.57666,92.6
2,512,60000,5,0.016,0.98,500,85.920006,91.0
2,512,60000,5,0.017,0.96,500,86.17666,91.0
1,1024,60000,250,0.0225,0.96,500,12.12,61.199997
2,512,60000,5,0.017,0.98,500,85.93,92.0
2,512,60000,5,0.017,0.97,500,86.20666,91.399994
2,512,60000,5,0.018,0.96,500,86.45833,91.6
1,256,60000,500,0.018,0.98,500,12.968333,68.4
2,512,60000,5,0.018,0.97,500,86.33167,91.0
2,512,60000,5,0.018,0.98,500,86.01667,90.8
2,512,60000,5,0.019,0.96,500,86.35,91.0
2,512,60000,5,0.019,0.97,500,86.291664,91.6
2,512,60000,5,0.019,0.98,500,85.85,91.6
2,256,60000,50,0.02,0.98,500,86.479996,92.2
1,128,60000,500,0.0225,0.96,500,84.71999,91.2
2,512,60000,5,0.02,0.96,500,86.28,91.2
2,512,60000,5,0.02,0.97,500,86.32166,91.799995
2,512,60000,5,0.02,0.98,500,85.89666,92.0
2,512,60000,5,0.0225,0.97,500,86.21166,91.399994
2,512,60000,5,0.0225,0.96,500,86.34834,91.0
2,512,60000,5,0.0225,0.98,500,85.775,91.0
2,512,60000,10,0.0125,0.96,500,86.30666,91.2
2,512,60000,10,0.0125,0.97,500,86.38333,91.0
2,512,60000,10,0.015,0.96,500,86.755,91.6
2,512,60000,10,0.0125,0.98,500,86.29833,92.0
1,1024,60000,250,0.0225,0.97,500,13.278333,60.399998
2,512,60000,10,0.015,0.97,500,86.708336,91.799995
2,512,60000,10,0.015,0.98,500,86.54834,92.0
2,512,60000,10,0.016,0.96,500,86.86333,91.799995
2,512,60000,10,0.016,0.98,500,86.58167,92.2
2,512,60000,10,0.017,0.97,500,86.85168,91.6
2,512,60000,10,0.016,0.97,500,86.76501,92.6
2,512,60000,10,0.017,0.98,500,86.48833,92.799995
2,512,60000,10,0.017,0.96,500,86.901665,91.799995
2,512,60000,10,0.018,0.96,500,87.04001,92.2
1,128,60000,500,0.018,0.96,500,87.13167,92.799995
2,512,60000,10,0.018,0.97,500,86.85167,92.799995
2,512,60000,10,0.018,0.98,500,86.53,91.6
1,1024,60000,250,0.0225,0.98,500,12.818333,60.399998
2,512,60000,10,0.019,0.96,500,86.93834,92.0
2,512,60000,10,0.019,0.97,500,86.73333,92.4
2,512,60000,10,0.02,0.96,500,87.015,91.6
2,512,60000,10,0.019,0.98,500,86.38,92.0
1,1024,60000,250,0.018,0.97,500,84.35,90.8
1,1024,60000,250,0.02,0.97,500,80.15833,87.6
2,512,60000,10,0.02,0.97,500,86.82167,92.0
1,1024,60000,250,0.015,0.98,500,86.395004,92.4
2,512,60000,10,0.02,0.98,500,86.378334,93.0
2,512,60000,10,0.0225,0.97,500,86.473335,92.799995
2,512,60000,10,0.0225,0.96,500,86.776665,92.6
2,512,60000,10,0.0225,0.98,500,85.756676,91.799995
1,1024,60000,250,0.02,0.98,500,77.07,87.0
1,1024,60000,250,0.016,0.96,500,86.84167,92.0
1,1024,60000,250,0.018,0.98,500,82.79,90.200005
1,1024,60000,250,0.017,0.98,500,86.13167,91.6
1,1024,60000,250,0.016,0.98,500,86.46667,93.0
1,1024,60000,250,0.017,0.96,500,86.9,92.2
1,1024,60000,250,0.0125,0.98,500,86.306656,92.0
1,1024,60000,250,0.0125,0.96,500,86.69666,92.2
1,1024,60000,250,0.016,0.97,500,86.735,93.0
2,256,60000,100,0.0125,0.98,500,86.92334,92.6
2,256,60000,100,0.0125,0.96,500,86.878334,92.2
2,256,60000,100,0.015,0.96,500,87.34167,92.6
1,1024,60000,250,0.015,0.96,500,86.83167,92.799995
2,256,60000,100,0.016,0.97,500,87.28834,92.799995
1,1024,60000,250,0.019,0.96,500,81.47834,88.6
2,256,60000,100,0.015,0.97,500,87.293335,92.799995
2,256,60000,100,0.017,0.98,500,86.88667,91.799995
2,256,60000,100,0.017,0.96,500,87.39001,92.6
2,256,60000,100,0.018,0.97,500,87.191666,92.4
1,1024,60000,250,0.018,0.96,500,85.22,91.399994
2,256,60000,100,0.018,0.96,500,87.418335,92.6
2,256,60000,100,0.017,0.97,500,87.23333,92.6
2,256,60000,100,0.015,0.98,500,87.020004,92.4
2,256,60000,100,0.019,0.97,500,87.121666,92.0
2,256,60000,100,0.018,0.98,500,86.743324,92.0
2,256,60000,100,0.019,0.96,500,87.401665,92.2
2,256,60000,100,0.016,0.96,500,87.41,93.0
2,256,60000,100,0.019,0.98,500,86.585,92.2
2,512,60000,25,0.015,0.96,500,87.018326,92.2
2,512,60000,25,0.0125,0.96,500,86.605,91.399994
2,256,60000,100,0.016,0.98,500,86.91,92.4
2,512,60000,25,0.0125,0.98,500,86.465004,91.799995
1,256,60000,500,0.016,0.98,500,86.791664,92.799995
2,512,60000,25,0.015,0.97,500,87.005,92.0
2,512,60000,25,0.0125,0.97,500,86.69666,91.6
2,256,60000,100,0.02,0.97,500,87.09834,92.6
1,256,60000,500,0.016,0.96,500,87.166664,92.799995
2,512,60000,25,0.016,0.96,500,87.04,91.6
1,256,60000,500,0.015,0.96,500,87.19666,92.4
2,512,60000,25,0.015,0.98,500,86.666664,92.4
2,512,60000,25,0.016,0.98,500,86.69333,92.4
2,512,60000,25,0.017,0.96,500,86.99834,91.799995
2,256,60000,100,0.02,0.98,500,86.55,92.0
1,256,60000,500,0.019,0.97,500,71.23667,79.799995
2,512,60000,25,0.017,0.98,500,86.61167,92.799995
2,256,60000,100,0.0225,0.97,500,86.92333,92.6
2,256,60000,100,0.0125,0.97,500,87.005,92.6
1,1024,60000,250,0.017,0.97,500,86.50833,92.6
2,512,60000,25,0.016,0.97,500,87.028336,92.0
2,256,60000,100,0.0225,0.96,500,87.17167,92.2
2,512,60000,25,0.018,0.96,500,87.145,92.2
2,256,60000,100,0.0225,0.98,500,86.18167,92.2
2,512,60000,25,0.018,0.97,500,86.97,93.2
2,512,60000,25,0.019,0.97,500,87.03333,92.6
2,512,60000,25,0.019,0.96,500,87.03333,91.799995
1,256,60000,500,0.016,0.97,500,87.08499,93.0
2,512,60000,25,0.02,0.96,500,87.20667,91.799995
2,512,60000,25,0.018,0.98,500,86.53166,91.799995
2,512,60000,25,0.019,0.98,500,86.51501,92.4
2,512,60000,25,0.02,0.97,500,86.99167,92.0
2,512,60000,25,0.02,0.98,500,86.36167,92.6
2,512,60000,25,0.0225,0.96,500,86.60999,92.4
1,256,60000,500,0.0125,0.98,500,86.775,92.4
1,256,60000,500,0.015,0.97,500,87.08499,93.2
1,256,60000,500,0.017,0.98,500,85.795006,91.399994
2,512,60000,25,0.0225,0.97,500,86.03667,93.2
1,256,60000,500,0.015,0.98,500,86.79834,92.799995
2,512,60000,25,0.0225,0.98,500,82.543335,89.0
1,256,60000,500,0.017,0.97,500,86.67667,92.2
1,256,60000,500,0.017,0.96,500,86.981674,92.2
1,256,60000,500,0.0125,0.96,500,86.916664,92.0
2,512,60000,25,0.017,0.97,500,86.94001,93.0
1,256,60000,500,0.019,0.98,500,65.04,77.4
2,128,60000,50,0.018,0.96,500,87.09499,92.2
2,256,60000,100,0.02,0.96,500,87.32834,92.6
2,128,60000,50,0.0225,0.97,500,86.72,92.2
0,1024,60000,500,0.017,0.96,500,86.91333,92.6
1,1024,60000,250,0.019,0.98,500,75.51333,83.4
2,512,60000,50,0.0125,0.96,500,86.64834,91.6
2,512,60000,50,0.0125,0.97,500,86.72667,92.2
2,512,60000,50,0.015,0.97,500,86.986664,92.6
2,512,60000,50,0.0125,0.98,500,86.645,92.4
2,512,60000,50,0.015,0.96,500,87.01,91.799995
2,512,60000,50,0.015,0.98,500,86.628334,92.6
2,512,60000,50,0.016,0.96,500,87.083336,91.799995
2,512,60000,50,0.016,0.97,500,87.025,92.4
2,512,60000,50,0.017,0.96,500,87.03833,91.799995
2,512,60000,50,0.017,0.97,500,86.954994,92.4
2,512,60000,50,0.016,0.98,500,86.66,92.2
2,512,60000,50,0.017,0.98,500,86.60667,92.6
2,128,60000,250,0.0125,0.97,500,86.723335,91.799995
2,512,60000,50,0.018,0.96,500,87.05,92.2
2,512,60000,50,0.018,0.97,500,86.916664,92.2
1,256,60000,500,0.019,0.96,500,72.48333,81.8
2,512,60000,50,0.02,0.96,500,87.11333,92.0
2,512,60000,50,0.0225,0.96,500,86.63833,92.799995
2,512,60000,50,0.02,0.98,500,86.35833,92.4
2,512,60000,50,0.019,0.96,500,87.079994,91.799995
2,1024,60000,5,0.0125,0.96,500,85.74834,91.0
2,512,60000,50,0.019,0.97,500,86.90666,92.799995
2,1024,60000,5,0.0125,0.97,500,85.8,90.4
2,512,60000,50,0.018,0.98,500,86.575,91.6
2,512,60000,50,0.02,0.97,500,86.89666,91.799995
2,512,60000,50,0.019,0.98,500,86.45,91.799995
1,1024,60000,250,0.0125,0.97,500,86.604996,93.2
2,1024,60000,5,0.015,0.96,500,86.096664,90.4
2,512,60000,50,0.0225,0.97,500,86.166664,92.799995
2,1024,60000,5,0.015,0.97,500,86.043335,90.6
2,512,60000,50,0.0225,0.98,500,82.13333,88.8
2,1024,60000,5,0.015,0.98,500,85.82667,91.399994
2,1024,60000,5,0.016,0.96,500,86.16834,90.8
2,1024,60000,5,0.016,0.97,500,86.096664,91.2
2,128,60000,250,0.015,0.97,500,86.920006,91.6
2,1024,60000,5,0.016,0.98,500,85.925,91.0
2,128,60000,250,0.016,0.96,500,87.05334,91.399994
1,1024,60000,250,0.02,0.96,500,82.581665,89.8
2,1024,60000,5,0.017,0.96,500,86.20167,90.8
2,1024,60000,5,0.017,0.98,500,86.00167,91.399994
2,1024,60000,5,0.018,0.96,500,86.27334,90.8
2,1024,60000,5,0.018,0.97,500,86.185005,90.8
2,1024,60000,5,0.017,0.97,500,86.11333,91.0
2,128,60000,250,0.016,0.97,500,86.96167,92.2
2,128,60000,250,0.016,0.98,500,86.675,91.6
2,1024,60000,5,0.019,0.96,500,86.39167,90.8
2,1024,60000,5,0.019,0.97,500,86.155,90.8
2,1024,60000,5,0.019,0.98,500,85.81833,91.0
2,1024,60000,5,0.018,0.98,500,85.94001,91.0
2,1024,60000,5,0.02,0.96,500,86.39833,91.0
2,1024,60000,5,0.02,0.98,500,85.810005,91.6
2,1024,60000,5,0.02,0.97,500,86.21834,91.0
2,1024,60000,5,0.0225,0.97,500,86.223335,91.0
2,1024,60000,5,0.0225,0.98,500,85.67333,92.2
2,1024,60000,5,0.0225,0.96,500,86.41167,90.8
2,128,60000,250,0.018,0.96,500,87.151665,92.0
2,1024,60000,10,0.0125,0.96,500,86.40833,91.0
2,1024,60000,10,0.0125,0.97,500,86.30666,90.8
2,128,60000,250,0.018,0.97,500,86.958336,92.0
2,1024,60000,10,0.015,0.96,500,86.715004,91.2
2,128,60000,250,0.0225,0.98,500,86.02166,91.799995
2,1024,60000,10,0.0125,0.98,500,86.17667,91.399994
2,1024,60000,10,0.015,0.97,500,86.655,91.2
2,128,60000,250,0.018,0.98,500,86.52666,91.6
2,128,60000,250,0.017,0.97,500,86.97667,91.6
2,1024,60000,10,0.015,0.98,500,86.420006,91.799995
2,1024,60000,10,0.016,0.96,500,86.71333,90.8
2,128,60000,250,0.019,0.97,500,86.90833,92.0
2,1024,60000,10,0.017,0.96,500,86.83499,91.6
2,128,60000,250,0.02,0.97,500,86.87334,91.799995
2,128,60000,250,0.0225,0.96,500,87.015,92.0
1,512,60000,500,0.0225,0.98,500,12.198334,60.2
2,1024,60000,10,0.018,0.98,500,86.378334,91.399994
2,1024,60000,10,0.018,0.97,500,86.848335,91.799995
2,1024,60000,10,0.019,0.96,500,86.90166,91.399994
2,1024,60000,10,0.018,0.96,500,86.89666,91.2
2,1024,60000,10,0.019,0.97,500,86.81501,92.0
2,128,60000,250,0.0225,0.97,500,86.708336,92.0
2,1024,60000,10,0.019,0.98,500,86.229996,92.0
2,1024,60000,10,0.017,0.97,500,86.82334,91.399994
2,1024,60000,10,0.016,0.98,500,86.37667,91.2
2,1024,60000,10,0.02,0.96,500,86.91167,92.0
2,1024,60000,10,0.0225,0.97,500,86.041664,92.4
2,1024,60000,10,0.0225,0.96,500,86.245,92.2
2,1024,60000,10,0.017,0.98,500,86.41333,91.2
2,1024,60000,10,0.02,0.97,500,86.753334,91.799995
2,1024,60000,10,0.02,0.98,500,86.07334,91.6
2,128,60000,250,0.02,0.96,500,87.095,92.0
1,512,60000,500,0.02,0.97,500,13.466666,62.4
2,128,60000,250,0.019,0.96,500,87.12666,91.799995
2,1024,60000,10,0.0225,0.98,500,84.78166,91.2
2,128,60000,250,0.02,0.98,500,86.308334,91.6
2,128,60000,250,0.017,0.98,500,86.6,92.0
1,512,60000,500,0.0225,0.97,500,12.596667,66.799995
2,128,60000,250,0.0125,0.98,500,86.625,91.399994
2,128,60000,250,0.019,0.98,500,86.45667,91.6
1,512,60000,500,0.02,0.98,500,12.933333,61.4
2,128,60000,100,0.016,0.96,500,87.055,91.799995
2,1024,60000,25,0.0125,0.96,500,86.49167,90.8
2,1024,60000,25,0.0125,0.98,500,86.380005,91.799995
1,512,60000,500,0.0225,0.96,500,13.04,63.0
2,1024,60000,25,0.015,0.97,500,86.74833,91.399994
2,1024,60000,25,0.015,0.96,500,86.808334,91.0
2,1024,60000,25,0.016,0.97,500,86.833336,91.6
2,1024,60000,25,0.016,0.96,500,86.87667,91.399994
2,1024,60000,25,0.017,0.96,500,86.96834,91.2
2,1024,60000,25,0.018,0.96,500,86.933334,91.799995
2,1024,60000,25,0.016,0.98,500,86.615005,92.0
2,1024,60000,25,0.018,0.97,500,86.91833,91.6
2,1024,60000,25,0.017,0.97,500,86.878334,91.399994
2,1024,60000,25,0.015,0.98,500,86.481674,91.799995
2,1024,60000,25,0.017,0.98,500,86.44334,91.6
2,1024,60000,25,0.0125,0.97,500,86.49333,91.2
1,128,60000,500,0.02,0.97,500,86.26,92.4
2,1024,60000,25,0.018,0.98,500,86.225,91.799995
2,1024,60000,25,0.019,0.97,500,86.695,92.4
2,1024,60000,25,0.02,0.96,500,86.916664,91.6
2,1024,60000,25,0.019,0.98,500,86.08499,92.0
2,1024,60000,25,0.02,0.97,500,86.30167,91.799995
2,1024,60000,25,0.02,0.98,500,85.034996,90.6
2,1024,60000,25,0.0225,0.96,500,85.10167,92.4
2,1024,60000,25,0.0225,0.97,500,81.03333,87.2
2,1024,60000,25,0.0225,0.98,500,81.95999,90.8
2,1024,60000,25,0.019,0.96,500,86.96333,91.6
1,512,60000,500,0.02,0.96,500,14.8550005,62.6
2,512,60000,100,0.0125,0.96,500,86.60166,91.6
2,512,60000,100,0.0125,0.97,500,86.70166,91.799995
2,512,60000,100,0.0125,0.98,500,86.54,92.4
2,512,60000,100,0.015,0.96,500,87.020004,91.799995
2,512,60000,100,0.015,0.97,500,87.00166,92.4
2,512,60000,100,0.016,0.96,500,87.131676,92.0
2,512,60000,100,0.015,0.98,500,86.655,92.6
2,512,60000,100,0.017,0.97,500,86.96167,93.0
2,512,60000,100,0.016,0.97,500,86.92834,92.0
2,512,60000,100,0.017,0.96,500,87.075,92.0
2,512,60000,100,0.018,0.98,500,86.41501,93.2
2,512,60000,100,0.018,0.97,500,86.935005,92.6
2,512,60000,100,0.019,0.97,500,86.99167,93.0
2,512,60000,100,0.016,0.98,500,86.65833,91.799995
2,512,60000,100,0.017,0.98,500,86.58833,93.2
2,512,60000,100,0.019,0.98,500,86.44833,91.799995
2,512,60000,100,0.018,0.96,500,87.125,92.0
2,512,60000,100,0.0225,0.96,500,86.54833,92.6
2,512,60000,100,0.0225,0.97,500,85.60167,92.799995
2,512,60000,100,0.019,0.96,500,87.215,92.0
2,512,60000,100,0.02,0.97,500,86.85334,93.0
2,512,60000,100,0.0225,0.98,500,83.295006,90.0
2,512,60000,100,0.02,0.96,500,86.98499,91.799995
2,512,60000,100,0.02,0.98,500,86.191666,92.2
2,1024,60000,50,0.0125,0.96,500,86.51667,91.399994
2,1024,60000,50,0.015,0.96,500,86.89167,91.399994
2,1024,60000,50,0.0125,0.97,500,86.68167,91.799995
2,1024,60000,50,0.0125,0.98,500,86.45334,91.6
2,1024,60000,50,0.017,0.97,500,86.79666,91.6
2,1024,60000,50,0.016,0.98,500,86.46667,92.0
2,128,60000,250,0.0125,0.96,500,86.691666,91.6
2,1024,60000,50,0.015,0.97,500,86.8,91.399994
2,1024,60000,50,0.017,0.96,500,87.090004,91.6
2,1024,60000,50,0.016,0.96,500,86.96834,91.399994
2,1024,60000,50,0.018,0.96,500,86.995,91.6
2,1024,60000,50,0.018,0.97,500,86.76667,92.0
2,1024,60000,50,0.018,0.98,500,85.986664,91.2
1,512,60000,500,0.018,0.98,500,83.98167,91.399994
1,512,60000,500,0.016,0.98,500,86.67166,92.799995
1,512,60000,500,0.0125,0.97,500,86.78333,93.0
2,1024,60000,50,0.015,0.98,500,86.606674,91.799995
1,512,60000,500,0.016,0.96,500,87.18001,93.0
2,1024,60000,50,0.019,0.96,500,86.925,91.399994
1,512,60000,500,0.015,0.98,500,86.70999,92.6
2,1024,60000,50,0.017,0.98,500,86.265,92.0
1,512,60000,500,0.018,0.96,500,85.971664,91.399994
1,512,60000,500,0.015,0.96,500,87.005,93.6
1,512,60000,500,0.019,0.98,500,83.225,90.0
2,1024,60000,50,0.016,0.97,500,86.965,91.6
1,512,60000,500,0.016,0.97,500,87.02334,93.8
2,1024,60000,50,0.02,0.96,500,86.93999,92.0
2,1024,60000,50,0.019,0.98,500,85.955,91.399994
2,1024,60000,50,0.02,0.97,500,86.604996,92.2
2,1024,60000,50,0.02,0.98,500,84.65833,91.2
1,512,60000,500,0.018,0.97,500,85.35,91.799995
2,1024,60000,50,0.0225,0.96,500,86.903336,92.2
1,512,60000,500,0.019,0.97,500,84.816666,91.6
1,512,60000,500,0.019,0.96,500,85.46,91.6
2,1024,60000,50,0.0225,0.98,500,83.55999,91.2
2,1024,60000,50,0.0225,0.97,500,86.305,92.0
1,512,60000,500,0.0125,0.96,500,86.73833,93.0
1,512,60000,500,0.017,0.96,500,87.041664,93.2
1,512,60000,500,0.017,0.97,500,86.945,92.6
1,512,60000,500,0.017,0.98,500,86.369995,92.799995
1,512,60000,500,0.015,0.97,500,87.02334,93.2
2,256,60000,250,0.0125,0.96,500,86.965,92.799995
2,256,60000,250,0.016,0.96,500,87.30334,93.0
2,1024,60000,50,0.019,0.97,500,86.854996,92.2
2,256,60000,250,0.015,0.97,500,87.24167,92.6
2,256,60000,250,0.017,0.98,500,86.83834,91.799995
2,256,60000,250,0.019,0.98,500,86.668335,92.2
2,256,60000,250,0.017,0.96,500,87.405,92.6
2,256,60000,250,0.016,0.98,500,86.905,92.4
2,256,60000,250,0.0125,0.98,500,86.895004,92.6
2,256,60000,250,0.015,0.98,500,87.05334,92.0
2,256,60000,250,0.019,0.96,500,87.345,92.6
2,256,60000,250,0.016,0.97,500,87.21999,92.6
2,256,60000,250,0.018,0.96,500,87.45167,93.0
2,256,60000,250,0.015,0.96,500,87.28833,92.6
2,256,60000,250,0.0225,0.98,500,85.75166,92.6
2,256,60000,250,0.0225,0.97,500,86.555,93.2
2,256,60000,250,0.0125,0.97,500,87.03,92.6
2,256,60000,250,0.017,0.97,500,87.3,92.4
2,256,60000,250,0.02,0.96,500,87.25,92.6
2,256,60000,250,0.02,0.97,500,87.05,92.2
2,256,60000,250,0.018,0.97,500,87.24167,92.4
2,256,60000,250,0.019,0.97,500,87.130005,92.4
2,256,60000,250,0.02,0.98,500,86.5,92.0
2,256,60000,250,0.0225,0.96,500,86.86333,92.6
2,256,60000,250,0.018,0.98,500,86.80334,92.2
1,512,60000,500,0.0125,0.98,500,86.631676,92.6
2,1024,60000,5,0.0125,0.98,500,85.53833,91.2
2,1024,60000,100,0.015,0.96,500,86.84834,91.0
2,1024,60000,100,0.016,0.96,500,86.86,91.6
2,1024,60000,100,0.0125,0.96,500,86.525,91.2
2,1024,60000,100,0.015,0.98,500,86.535,91.799995
2,1024,60000,100,0.018,0.97,500,86.82667,91.799995
2,1024,60000,100,0.016,0.97,500,86.71167,92.2
2,1024,60000,100,0.0125,0.98,500,86.409996,91.6
2,1024,60000,100,0.0125,0.97,500,86.63667,91.399994
2,1024,60000,100,0.017,0.96,500,87.00166,91.799995
2,1024,60000,100,0.017,0.97,500,86.83667,91.6
2,1024,60000,100,0.018,0.98,500,86.08833,91.6
2,1024,60000,100,0.015,0.97,500,86.89,91.2
2,1024,60000,100,0.02,0.96,500,86.954994,92.0
2,1024,60000,100,0.016,0.98,500,86.51,91.799995
2,1024,60000,100,0.019,0.96,500,87.00834,91.799995
1,1024,60000,500,0.0225,0.97,500,12.003333,58.8
2,1024,60000,100,0.017,0.98,500,86.44834,92.6
2,1024,60000,100,0.02,0.97,500,86.50833,92.2
2,1024,60000,100,0.018,0.96,500,87.07333,91.799995
2,1024,60000,100,0.0225,0.97,500,84.17666,90.6
2,1024,60000,100,0.019,0.98,500,86.055,91.2
1,256,60000,500,0.0125,0.97,500,86.901665,92.4
2,1024,60000,100,0.02,0.98,500,83.89,90.0
1,1024,60000,250,0.019,0.97,500,79.05334,87.4
2,1024,60000,100,0.0225,0.98,500,80.81333,88.4
2,512,60000,250,0.015,0.98,500,86.65833,92.4
2,512,60000,250,0.015,0.97,500,86.91167,92.0
2,512,60000,250,0.015,0.96,500,86.996666,92.0
2,512,60000,250,0.0125,0.96,500,86.60334,91.6
2,512,60000,250,0.019,0.97,500,86.88,92.2
2,512,60000,250,0.016,0.97,500,86.94001,92.0
2,512,60000,250,0.017,0.98,500,86.575,92.6
2,512,60000,250,0.016,0.98,500,86.71167,92.2
2,512,60000,250,0.017,0.96,500,87.1,91.399994
1,1024,60000,500,0.015,0.98,500,86.305,92.6
2,512,60000,250,0.019,0.98,500,86.36833,92.2
2,512,60000,250,0.018,0.96,500,87.15166,91.799995
1,1024,60000,500,0.016,0.97,500,86.691666,92.799995
2,512,60000,250,0.0125,0.97,500,86.65833,92.0
1,1024,60000,500,0.016,0.96,500,86.775,92.6
1,1024,60000,500,0.02,0.98,500,11.791667,54.4
2,512,60000,250,0.0225,0.98,500,85.00167,91.2
2,1024,60000,10,0.016,0.97,500,86.67333,91.399994
1,1024,60000,500,0.0125,0.97,500,86.63333,92.799995
2,512,60000,250,0.0225,0.97,500,86.23333,92.6
1,1024,60000,500,0.0225,0.96,500,11.755,59.399998
1,1024,60000,500,0.019,0.97,500,84.69834,91.799995
2,512,60000,250,0.017,0.97,500,86.98333,92.0
2,512,60000,250,0.0225,0.96,500,86.68166,92.6
2,512,60000,250,0.018,0.97,500,87.01667,92.2
2,512,60000,250,0.02,0.96,500,87.15667,92.2
1,1024,60000,500,0.017,0.96,500,86.943344,92.6
1,1024,60000,500,0.017,0.98,500,86.115005,92.2
2,512,60000,250,0.016,0.96,500,87.09667,92.0
1,1024,60000,500,0.0125,0.96,500,86.61167,92.799995
1,1024,60000,500,0.015,0.96,500,86.82666,92.6
2,512,60000,250,0.018,0.98,500,86.525,92.2
2,128,60000,250,0.017,0.96,500,87.125,91.6
1,1024,60000,500,0.019,0.98,500,83.731674,92.0
1,1024,60000,500,0.018,0.97,500,85.406654,93.0
1,1024,60000,500,0.015,0.97,500,86.76667,93.6
2,512,60000,250,0.019,0.96,500,87.09667,92.0
2,128,60000,500,0.016,0.98,500,86.68167,91.6
2,512,60000,250,0.02,0.98,500,86.36,91.799995
1,1024,60000,500,0.0125,0.98,500,86.29,91.799995
2,512,60000,250,0.0125,0.98,500,86.56501,92.4
2,128,60000,500,0.016,0.97,500,86.993324,92.0
2,128,60000,500,0.019,0.96,500,87.134995,92.0
2,128,60000,500,0.015,0.98,500,86.73833,91.799995
2,128,60000,250,0.015,0.96,500,86.97668,91.6
2,128,60000,500,0.015,0.97,500,86.93833,91.799995
2,128,60000,500,0.015,0.96,500,87.035,91.6
2,128,60000,500,0.018,0.96,500,87.13333,92.0
2,128,60000,500,0.0125,0.98,500,86.62667,91.6
2,128,60000,500,0.016,0.96,500,87.08499,91.399994
2,128,60000,500,0.017,0.96,500,87.10167,91.799995
2,128,60000,500,0.018,0.97,500,86.94666,92.0
2,128,60000,500,0.017,0.98,500,86.61,92.2
2,128,60000,500,0.02,0.98,500,86.275,91.6
2,128,60000,500,0.02,0.97,500,86.87334,92.2
2,128,60000,500,0.019,0.98,500,86.45667,91.6
2,128,60000,500,0.0125,0.96,500,86.71999,91.6
2,128,60000,500,0.0225,0.96,500,87.045006,92.2
2,128,60000,500,0.0225,0.97,500,86.706665,92.2
2,128,60000,500,0.018,0.98,500,86.511665,91.6
2,128,60000,500,0.02,0.96,500,87.12,92.0
2,128,60000,500,0.0225,0.98,500,86.01,91.399994
2,128,60000,500,0.019,0.97,500,86.93501,91.799995
1,1024,60000,500,0.0225,0.98,500,11.525,57.8
1,1024,60000,500,0.016,0.98,500,86.27668,92.799995
2,1024,60000,250,0.018,0.97,500,86.79,91.799995
2,1024,60000,250,0.017,0.96,500,86.996666,91.6
2,1024,60000,250,0.0125,0.98,500,86.32334,92.2
2,1024,60000,250,0.016,0.98,500,86.36333,92.0
2,512,60000,250,0.02,0.97,500,86.88333,93.0
2,1024,60000,250,0.016,0.97,500,86.78166,92.2
2,1024,60000,250,0.016,0.96,500,86.814995,91.399994
2,1024,60000,250,0.015,0.98,500,86.49333,91.799995
2,1024,60000,250,0.015,0.96,500,86.925,91.6
2,1024,60000,250,0.019,0.97,500,86.65166,92.4
2,1024,60000,250,0.0125,0.97,500,86.575,91.6
1,1024,60000,500,0.018,0.96,500,86.33833,92.4
2,1024,60000,250,0.015,0.97,500,86.915,91.6
2,1024,60000,250,0.019,0.96,500,86.95334,92.2
2,1024,60000,250,0.02,0.97,500,86.51167,92.0
2,1024,60000,250,0.02,0.96,500,86.85667,92.0
2,1024,60000,250,0.019,0.98,500,85.57333,91.399994
2,1024,60000,250,0.018,0.96,500,87.00833,91.6
2,1024,60000,250,0.017,0.97,500,86.795006,92.4
2,1024,60000,250,0.017,0.98,500,86.229996,92.2
2,1024,60000,250,0.0225,0.97,500,84.375,91.6
2,1024,60000,250,0.0225,0.98,500,81.65501,87.4
2,256,60000,500,0.015,0.96,500,87.259995,92.799995
